,,,,,,,,,,,,,,Alpha
,,,,,,,,,,,,,,0.1
,,,,,,,,,,,,,,Column 1
Measurement No.,Altitude,Time,Time in Jump,Delta Distance,Delta Time,Speed,,,,,Delta Distance,Delta Time,Speed,=$'Jump 9'.$N$5
43720,4149,1522078489992,=C26-$C$5,,,,,4129,1522078497920,11711,=I25-I26,=K26-K25,=(L26/M26)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$26 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$25
43721,4149,1522078490172,=C27-$C$5,,,,,4124,1522078498459,12250,=I26-I27,=K27-K26,=(L27/M27)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$27 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$26
43722,4149,1522078490352,=C28-$C$5,,,,,4116,1522078499000,12791,=I27-I28,=K28-K27,=(L28/M28)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$28 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$27
43723,4148,1522078490532,=C29-$C$5,,,,,4108,1522078499541,13332,=I28-I29,=K29-K28,=(L29/M29)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$29 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$28
43724,4148,1522078490713,=C30-$C$5,,,,,4108,1522078500082,13873,=I29-I30,=K30-K29,=(L30/M30)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$30 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$29
43725,4147,1522078490892,=C31-$C$5,,,,,4115,1522078500621,14412,=I30-I31,=K31-K30,=(L31/M31)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$31 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$30
43726,4147,1522078491074,=C32-$C$5,,,,,4124,1522078501161,14952,=I31-I32,=K32-K31,=(L32/M32)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$32 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$31
43727,4147,1522078491253,=C33-$C$5,,,,,4130,1522078501703,15494,=I32-I33,=K33-K32,=(L33/M33)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$33 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$32
43728,4146,1522078491433,=C34-$C$5,,,,,4133,1522078502243,16034,=I33-I34,=K34-K33,=(L34/M34)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$34 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$33
43729,4146,1522078491618,=C35-$C$5,,,,,4137,1522078502784,16575,=I34-I35,=K35-K34,=(L35/M35)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$35 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$34
43730,4146,1522078491798,=C36-$C$5,,,,,4134,1522078503323,17114,=I35-I36,=K36-K35,=(L36/M36)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$36 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$35
43731,4145,1522078491973,=C37-$C$5,,,,,4125,1522078503865,17656,=I36-I37,=K37-K36,=(L37/M37)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$37 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$36
43732,4144,1522078492154,=C38-$C$5,,,,,4116,1522078504406,18197,=I37-I38,=K38-K37,=(L38/M38)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$38 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$37
43733,4144,1522078492334,=C39-$C$5,,,,,4115,1522078504947,18738,=I38-I39,=K39-K38,=(L39/M39)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$39 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$38
43734,4143,1522078492517,=C40-$C$5,,,,,4113,1522078505489,19280,=I39-I40,=K40-K39,=(L40/M40)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$40 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$39
43735,4143,1522078492694,=C41-$C$5,,,,,4111,1522078506027,19818,=I40-I41,=K41-K40,=(L41/M41)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$41 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$40
43736,4142,1522078492874,=C42-$C$5,,,,,4109,1522078506569,20360,=I41-I42,=K42-K41,=(L42/M42)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$42 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$41
43737,4142,1522078493059,=C43-$C$5,,,,,4107,1522078507108,20899,=I42-I43,=K43-K42,=(L43/M43)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$43 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$42
43738,4141,1522078493235,=C44-$C$5,,,,,4106,1522078507648,21439,=I43-I44,=K44-K43,=(L44/M44)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$44 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$43
43739,4141,1522078493415,=C45-$C$5,,,,,4104,1522078508189,21980,=I44-I45,=K45-K44,=(L45/M45)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$45 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$44
43740,4140,1522078493596,=C46-$C$5,,,,,4103,1522078508729,22520,=I45-I46,=K46-K45,=(L46/M46)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$46 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$45
43741,4140,1522078493776,=C47-$C$5,,,,,4104,1522078509270,23061,=I46-I47,=K47-K46,=(L47/M47)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$47 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$46
43742,4139,1522078493955,=C48-$C$5,,,,,4106,1522078509810,23601,=I47-I48,=K48-K47,=(L48/M48)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$48 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$47
43743,4139,1522078494135,=C49-$C$5,,,,,4106,1522078510351,24142,=I48-I49,=K49-K48,=(L49/M49)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$49 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$48
43744,4138,1522078494316,=C50-$C$5,,,,,4110,1522078510891,24682,=I49-I50,=K50-K49,=(L50/M50)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$50 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$49
43745,4137,1522078494497,=C51-$C$5,,,,,4112,1522078511432,25223,=I50-I51,=K51-K50,=(L51/M51)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$51 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$50
43746,4137,1522078494676,=C52-$C$5,,,,,4113,1522078511973,25764,=I51-I52,=K52-K51,=(L52/M52)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$52 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$51
43747,4136,1522078494857,=C53-$C$5,,,,,4118,1522078512513,26304,=I52-I53,=K53-K52,=(L53/M53)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$53 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$52
43748,4136,1522078495037,=C54-$C$5,,,,,4124,1522078513055,26846,=I53-I54,=K54-K53,=(L54/M54)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$54 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$53
43749,4135,1522078495217,=C55-$C$5,,,,,4123,1522078513594,27385,=I54-I55,=K55-K54,=(L55/M55)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$55 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$54
43750,4135,1522078495398,=C56-$C$5,,,,,4121,1522078514134,27925,=I55-I56,=K56-K55,=(L56/M56)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$56 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$55
43751,4134,1522078495576,=C57-$C$5,,,,,4120,1522078514675,28466,=I56-I57,=K57-K56,=(L57/M57)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$57 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$56
43752,4134,1522078495765,=C58-$C$5,,,,,4119,1522078515215,29006,=I57-I58,=K58-K57,=(L58/M58)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$58 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$57
43753,4134,1522078495938,=C59-$C$5,,,,,4118,1522078515756,29547,=I58-I59,=K59-K58,=(L59/M59)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$59 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$58
43754,4133,1522078496118,=C60-$C$5,,,,,4116,1522078516297,30088,=I59-I60,=K60-K59,=(L60/M60)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$60 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$59
43755,4133,1522078496298,=C61-$C$5,,,,,4113,1522078516837,30628,=I60-I61,=K61-K60,=(L61/M61)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$61 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$60
43756,4132,1522078496479,=C62-$C$5,,,,,4109,1522078517378,31169,=I61-I62,=K62-K61,=(L62/M62)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$62 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$61
43757,4132,1522078496657,=C63-$C$5,,,,,4104,1522078517919,31710,=I62-I63,=K63-K62,=(L63/M63)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$63 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$62
43758,4132,1522078496839,=C64-$C$5,,,,,4101,1522078518466,32257,=I63-I64,=K64-K63,=(L64/M64)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$64 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$63
43759,4132,1522078497019,=C65-$C$5,,,,,4100,1522078519000,32791,=I64-I65,=K65-K64,=(L65/M65)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$65 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$64
43760,4131,1522078497198,=C66-$C$5,,,,,4099,1522078519540,33331,=I65-I66,=K66-K65,=(L66/M66)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$66 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$65
43761,4131,1522078497379,=C67-$C$5,,,,,4098,1522078520080,33871,=I66-I67,=K67-K66,=(L67/M67)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$67 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$66
43762,4131,1522078497559,=C68-$C$5,,,,,4097,1522078520621,34412,=I67-I68,=K68-K67,=(L68/M68)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$68 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$67
43763,4130,1522078497739,=C69-$C$5,,,,,4095,1522078521161,34952,=I68-I69,=K69-K68,=(L69/M69)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$69 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$68
43764,4129,1522078497920,=C70-$C$5,,,,,4091,1522078521700,35491,=I69-I70,=K70-K69,=(L70/M70)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$70 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$69
43765,4128,1522078498099,=C71-$C$5,,,,,4088,1522078522242,36033,=I70-I71,=K71-K70,=(L71/M71)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$71 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$70
43766,4126,1522078498280,=C72-$C$5,,,,,4085,1522078522783,36574,=I71-I72,=K72-K71,=(L72/M72)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$72 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$71
43767,4124,1522078498459,=C73-$C$5,,,,,4082,1522078523324,37115,=I72-I73,=K73-K72,=(L73/M73)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$73 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$72
43768,4121,1522078498640,=C74-$C$5,,,,,4081,1522078523864,37655,=I73-I74,=K74-K73,=(L74/M74)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$74 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$73
43769,4119,1522078498820,=C75-$C$5,,,,,4080,1522078524405,38196,=I74-I75,=K75-K74,=(L75/M75)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$75 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$74
43770,4116,1522078499000,=C76-$C$5,,,,,4077,1522078524945,38736,=I75-I76,=K76-K75,=(L76/M76)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$76 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$75
43771,4113,1522078499180,=C77-$C$5,,,,,4067,1522078525484,39275,=I76-I77,=K77-K76,=(L77/M77)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$77 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$76
43772,4110,1522078499360,=C78-$C$5,,,,,4062,1522078526025,39816,=I77-I78,=K78-K77,=(L78/M78)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$78 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$77
43773,4108,1522078499541,=C79-$C$5,,,,,4064,1522078526385,40176,=I78-I79,=K79-K78,=(L79/M79)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$79 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$78
43774,4108,1522078499724,=C80-$C$5,,,,,4069,1522078526931,40722,=I79-I80,=K80-K79,=(L80/M80)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$80 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$79
43775,4108,1522078499902,=C81-$C$5,,,,,4062,1522078527285,41076,=I80-I81,=K81-K80,=(L81/M81)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$81 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$80
43776,4108,1522078500082,=C82-$C$5,,,,,4044,1522078527828,41619,=I81-I82,=K82-K81,=(L82/M82)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$82 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$81
43777,4109,1522078500261,=C83-$C$5,,,,,4033,1522078528218,42009,=I82-I83,=K83-K82,=(L83/M83)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$83 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$82
43778,4111,1522078500442,=C84-$C$5,,,,,4013,1522078528728,42519,=I83-I84,=K84-K83,=(L84/M84)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$84 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$83
43779,4115,1522078500621,=C85-$C$5,,,,,4014,1522078529242,43033,=I84-I85,=K85-K84,=(L85/M85)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$85 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$84
43780,4118,1522078500802,=C86-$C$5,,,,,4007,1522078529630,43421,=I85-I86,=K86-K85,=(L86/M86)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$86 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$85
43781,4121,1522078500982,=C87-$C$5,,,,,3991,1522078530169,43960,=I86-I87,=K87-K86,=(L87/M87)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$87 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$86
43782,4124,1522078501161,=C88-$C$5,,,,,3984,1522078530530,44321,=I87-I88,=K88-K87,=(L88/M88)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$88 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$87
43783,4127,1522078501343,=C89-$C$5,,,,,3948,1522078531071,44862,=I88-I89,=K89-K88,=(L89/M89)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$89 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$88
43784,4129,1522078501522,=C90-$C$5,,,,,3942,1522078531430,45221,=I89-I90,=K90-K89,=(L90/M90)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$90 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$89
43785,4130,1522078501703,=C91-$C$5,,,,,3934,1522078531972,45763,=I90-I91,=K91-K90,=(L91/M91)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$91 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$90
43786,4130,1522078501884,=C92-$C$5,,,,,3918,1522078532331,46122,=I91-I92,=K92-K91,=(L92/M92)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$92 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$91
43787,4131,1522078502063,=C93-$C$5,,,,,3857,1522078532872,46663,=I92-I93,=K93-K92,=(L93/M93)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$93 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$92
43788,4133,1522078502243,=C94-$C$5,,,,,3810,1522078533234,47025,=I93-I94,=K94-K93,=(L94/M94)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$94 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$93
43789,4134,1522078502424,=C95-$C$5,,,,,3791,1522078533774,47565,=I94-I95,=K95-K94,=(L95/M95)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$95 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$94
43790,4135,1522078502604,=C96-$C$5,,,,,3779,1522078534198,47989,=I95-I96,=K96-K95,=(L96/M96)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$96 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$95
43791,4137,1522078502784,=C97-$C$5,,,,,3769,1522078534674,48465,=I96-I97,=K97-K96,=(L97/M97)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$97 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$96
43792,4138,1522078502964,=C98-$C$5,,,,,3761,1522078535214,49005,=I97-I98,=K98-K97,=(L98/M98)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$98 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$97
43793,4137,1522078503144,=C99-$C$5,,,,,3737,1522078535574,49365,=I98-I99,=K99-K98,=(L99/M99)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$99 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$98
43794,4134,1522078503323,=C100-$C$5,,,,,3687,1522078536115,49906,=I99-I100,=K100-K99,=(L100/M100)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$100 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$99
43795,4132,1522078503505,=C101-$C$5,,,,,3652,1522078536476,50267,=I100-I101,=K101-K100,=(L101/M101)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$101 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$100
43796,4128,1522078503684,=C102-$C$5,,,,,3603,1522078537017,50808,=I101-I102,=K102-K101,=(L102/M102)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$102 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$101
43797,4125,1522078503865,=C103-$C$5,,,,,3608,1522078537375,51166,=I102-I103,=K103-K102,=(L103/M103)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$103 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$102
43798,4121,1522078504046,=C104-$C$5,,,,,3586,1522078537917,51708,=I103-I104,=K104-K103,=(L104/M104)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$104 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$103
43799,4118,1522078504225,=C105-$C$5,,,,,3577,1522078538277,52068,=I104-I105,=K105-K104,=(L105/M105)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$105 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$104
43800,4116,1522078504406,=C106-$C$5,,,,,3511,1522078538818,52609,=I105-I106,=K106-K105,=(L106/M106)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$106 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$105
43801,4116,1522078504585,=C107-$C$5,,,,,3512,1522078539251,53042,=I106-I107,=K107-K106,=(L107/M107)*1000,=$'Jump 9'.$O$2 * $'Jump 9'.$N$107 + (1 - $'Jump 9'.$O$2) * $'Jump 9'.$O$106
